customer_id,gender,age,income,income_bracket,became_member_on,membership_tenure_days,total_spend,n_transactions,avg_transaction_amount,n_offers_received,n_offers_viewed,n_offers_completed,avg_time_to_complete_hours,offer_id,offer_type,reward,difficulty,duration,channels,offer_completed,has_completed_offer
e31bac27c3554312ba7b3db96d81e70f,F,31.0,73000.0,Medium,2017-07-30,361,287.65,15,19.176666666666662,4,3,3,22.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
75b5d446508a428bb0c661b9a5a9db0e,M,21.0,60000.0,Medium,2014-02-25,1612,31.45,11,2.859090909090909,4,3,1,78.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
723eb3f991e946b9883e08aeb6d78fac,F,63.0,86000.0,High,2017-07-23,368,119.69,5,23.938,5,2,2,152.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
d1f564d61cb845a8874e58f607faaacd,M,35.0,35000.0,Low,2016-03-20,858,103.51,11,9.409999999999998,5,4,3,111.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
c6351c6c53314421bae2e5badb928353,Unknown,55.0,64000.0,Unknown,2016-02-02,905,16.09,6,2.681666666666666,4,4,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
639314daa82a46558c17020fd84d03f6,M,20.0,37000.0,Low,2017-08-23,337,117.05,11,10.64090909090909,5,5,4,103.5,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
84730da684cd4f548aee95ea4674bd17,Unknown,55.0,64000.0,Unknown,2017-07-08,383,13.04,6,2.1733333333333333,5,3,1,114.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
92481d2ef5584daa9d4a17725a31792d,M,48.0,53000.0,Low,2014-11-08,1356,48.4,14,3.457142857142857,4,2,1,36.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,1
5bb87082fa804056bac72c2f59980064,F,47.0,80000.0,High,2017-01-23,549,97.32,5,19.464,4,4,2,36.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
f5f7dc10214f4502a6006f8a9b5f7b66,M,53.0,59000.0,Medium,2018-04-17,100,40.94,3,13.646666666666668,3,3,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
fafcd6ee168140fbbb5da43be1d3daa7,M,39.0,41000.0,Low,2018-05-23,64,0.0,0,0.0,2,1,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
e07c9847692b45d59c8ed81104f245fb,M,62.0,88000.0,High,2018-05-17,70,51.89,3,17.296666666666667,2,2,1,102.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
af4bb07bf5364e9783f5bd740b27ed8f,M,78.0,39000.0,Low,2016-09-28,666,127.19,11,11.562727272727273,3,3,2,88.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
0a3c4a0c066d49f1ad4eb52987a0fb05,M,64.0,98000.0,High,2016-05-06,811,1084.84,9,120.53777777777776,3,3,3,64.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
ce72f785a9964892a289cbdda7c9320d,F,36.0,61000.0,Medium,2018-07-08,18,191.89,13,14.76076923076923,5,5,5,61.2,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
cb294611652a4570ad79eb61cffd5e9b,F,44.0,52000.0,Low,2016-08-17,708,116.77,8,14.59625,2,2,2,18.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
a6223a4c9b3b47ed88c7a95dfe9994ef,F,60.0,68000.0,Medium,2017-10-17,282,172.26,11,15.659999999999998,4,4,1,90.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
cbbde640385f454fb4a81f301fe08c5a,F,40.0,64000.0,Medium,2015-10-16,1014,282.17,15,18.811333333333334,4,3,3,52.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
2999a95f137240ed802890b38f0466e5,M,54.0,73000.0,Medium,2014-02-17,1620,145.63,7,20.804285714285715,6,5,5,86.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
d0bf2b919ce74f68a939255a73244fd7,M,23.0,60000.0,Medium,2015-12-14,955,210.3,15,14.02,5,3,4,84.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
8a647583b38f4397a8870b70eaefcc08,Unknown,55.0,64000.0,Unknown,2018-07-19,7,7.29,4,1.8225,4,4,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
f0f9861bc60a4affbf822d0f8fa9a68d,F,51.0,62000.0,Medium,2017-03-20,493,193.38,11,17.58,3,3,3,73.5,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
b77a7b51bf384b4ba2b0d893f792edaa,M,52.0,55000.0,Medium,2017-11-01,267,136.24,8,17.03,3,3,3,80.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
dcc863ed129343a8b91f7a8d372ec4e9,F,55.0,99000.0,High,2017-10-07,292,278.13,12,23.1775,4,4,4,22.5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
afcc1f046f1740349cd370d89a933cd7,F,24.0,59000.0,Medium,2015-07-02,1120,45.37,14,3.2407142857142857,5,4,2,168.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
7f0df9ea520a40e2ad30d0c4f6f30161,M,59.0,53000.0,Low,2016-06-10,776,666.38,13,51.26,5,3,4,118.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
1997b4c538804d42bac6d58c32ec26b4,M,57.0,86000.0,High,2017-01-11,561,176.35,10,17.634999999999998,6,6,3,10.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
f853e761e3b44d40a783a9fd8c62e443,F,24.0,38000.0,Low,2018-02-28,148,40.58,5,8.116,6,3,5,170.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
3a4e53046c544134bb1e7782248631d1,M,58.0,64000.0,Medium,2018-04-07,110,0.0,0,0.0,2,0,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",0,0
76446d5eb24a4c718418c48ff9ff1027,M,71.0,83000.0,High,2015-04-18,1195,144.93,6,24.155,5,5,4,146.4,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
838772a672304524a86cf9b465b9bd5d,M,52.0,84000.0,High,2016-08-10,715,111.84,5,22.368,2,2,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
9c630a9e215d4ecaa7966f0b2b0f701a,M,21.0,75000.0,High,2018-06-19,37,13.07,4,3.2675,4,2,0,,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,0
7a26250ec6ff4941a7415e1366b6fb3c,M,27.0,45000.0,Low,2018-04-28,89,8.38,5,1.6760000000000002,6,4,0,,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",0,0
8566b2214dae406a8ba77923e348de05,F,75.0,57000.0,Medium,2018-02-27,149,59.32,4,14.83,5,4,2,68.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
3fab840fa8cd489faf5b86ae7e49b340,M,36.0,33000.0,Low,2018-03-09,139,22.32,8,2.79,3,3,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
4ceb1cd14e60495a9f6a7726ea34f4db,M,71.0,61000.0,Medium,2016-08-12,713,239.75,14,17.125,4,4,3,10.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
0f6ff347c72c45ecb8a10010061419cb,F,22.0,36000.0,Low,2017-12-14,224,46.8,16,2.925,6,5,3,220.5,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
ee7a02c5a1d74b3cb9aba64202c8c013,M,31.0,55000.0,Medium,2018-05-09,78,1.57,2,0.785,4,3,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
e902f47173c14c06851fcb6bf08121a4,Unknown,55.0,64000.0,Unknown,2017-11-28,240,11.0,4,2.75,5,5,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
6ba2450a438540999e633a5d99c7c7a0,M,28.0,61000.0,Medium,2015-01-24,1279,51.46,17,3.027058823529412,6,6,5,199.33333333333331,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
d1333b7b8e064c8784453a9963d6f4cb,Unknown,55.0,64000.0,Unknown,2018-07-04,22,7.37,3,2.4566666666666666,3,3,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
2d36cda33cb8495a9ce38c0dc53d64eb,M,57.0,58000.0,Medium,2018-02-08,168,44.59,3,14.863333333333337,5,5,1,132.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
1815f561a304441886c75af2aedbf6f9,F,25.0,34000.0,Low,2014-01-10,1658,88.64,28,3.165714285714286,4,4,2,42.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
43b53afc1f254f16962cedd850c030b6,M,55.0,90000.0,High,2017-02-14,527,152.14,6,25.356666666666666,5,3,3,44.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
18681f0a49a84ae9a0fa7a0c23816137,F,67.0,65000.0,Medium,2016-06-29,757,84.71000000000001,5,16.942,2,2,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
fc4b89cd1c074eb29a3d26c319eb60ae,M,43.0,63000.0,Medium,2017-12-04,234,12.78,6,2.13,5,3,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
cbcb751630ed464e8f22b4ad87a0e710,M,71.0,84000.0,High,2017-07-12,379,162.54,7,23.22,4,3,3,144.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
79b2c9f9c4274d91a577d598df60d17f,Unknown,55.0,64000.0,Unknown,2016-03-23,855,31.48,15,2.098666666666667,5,4,2,144.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",0,1
b02d6369b458411aa0bbf3eb632ad4fe,M,69.0,101000.0,High,2017-10-20,279,95.02,4,23.755,4,2,3,66.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
0f4ea68d60614ce2a683c039425f160c,M,68.0,46000.0,Low,2017-10-09,290,64.1,4,16.025,6,6,3,148.5,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
62038fa656a0440db62f4c4c38e69a93,Unknown,55.0,64000.0,Unknown,2017-11-28,240,13.67,3,4.556666666666667,3,3,2,126.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
cff0f57c82cb47229c5b090d98864e29,M,29.0,66000.0,Medium,2017-09-30,299,54.98,13,4.229230769230769,5,4,2,45.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
d45ed3e2c2b44ea9a644be5580ad16b4,F,80.0,88000.0,High,2018-01-01,206,171.27,8,21.40875,4,4,3,69.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
c332c8e9782744c28f0264ac935fb09b,Unknown,55.0,64000.0,Unknown,2018-01-24,183,11.73,4,2.9325,4,3,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
5a32c9a4b6614fa1885827808eeee8e2,Unknown,55.0,64000.0,Unknown,2017-10-04,295,7.03,3,2.3433333333333333,5,2,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
7cad9f630e4d47918d2b6160678db2f8,F,54.0,86000.0,High,2015-12-07,962,78.79,4,19.6975,4,4,1,108.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
a78dccc2d86944b7bf05bc7571cae761,M,77.0,88000.0,High,2015-09-19,1041,280.79,13,21.59923076923077,6,5,5,108.85714285714286,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
cad006df49e5400b8b38069f296c97c7,M,85.0,66000.0,Medium,2016-01-16,922,260.47,15,17.36466666666667,6,6,5,50.4,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
6f0c4bdf02a445d880fccc965710c6ee,M,68.0,92000.0,High,2016-09-26,668,181.95,8,22.74375,4,4,1,24.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
0dae72f0da8849e9b0f95050e6c69856,M,51.0,32000.0,Low,2014-01-06,1662,16.97,10,1.6969999999999998,4,3,1,330.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
ce235b5491eb4a21857a5de3355a310b,M,94.0,101000.0,High,2015-11-24,975,996.53,9,110.72555555555556,4,3,4,174.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
ffeaa02452ef451082a0361c3ca62ef5,F,67.0,77000.0,High,2017-02-19,522,234.05,12,19.504166666666663,5,5,3,174.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
19bd6684c9ff4f9492bee610f6acb511,M,52.0,50000.0,Low,2016-07-28,728,66.97,6,11.161666666666669,4,4,3,64.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
a03346870c814da292581d7057426910,Unknown,55.0,64000.0,Unknown,2017-07-02,389,8.66,4,2.165,5,3,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
981285f3c81d491086cffd54eefbc436,Unknown,55.0,64000.0,Unknown,2015-12-13,956,18.67,8,2.33375,5,2,1,54.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
d8d491330a0e4b099f05f5fd7b972f20,F,55.0,32000.0,Low,2018-01-09,198,62.23,10,6.223,5,3,2,15.0,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,1
b153707a382046218a55e0122b4dcf37,F,68.0,76000.0,High,2015-11-28,971,960.21,5,192.042,2,1,2,33.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
b67686cf9c52435c95e9e3a09eb22425,Unknown,55.0,64000.0,Unknown,2016-02-26,881,10.63,6,1.7716666666666667,4,3,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
47996f735e14433cb112c6621ab13b80,F,46.0,69000.0,Medium,2017-09-17,312,13.58,4,3.395,6,2,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
75346ec64fd44dd196e782cbeab000ef,F,90.0,54000.0,Low,2016-08-26,699,239.54,16,14.97125,4,4,3,151.5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
9fde7b28470b494ab6b5e801b1d3eafa,M,33.0,34000.0,Low,2017-12-09,229,5.18,2,2.59,2,1,0,,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
bcb4829fb8224c868d7ade14146b011b,F,54.0,53000.0,Low,2018-03-25,123,27.66,6,4.61,5,3,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
e8c9a3ce8bff405c89ee18f26746be2a,F,22.0,40000.0,Low,2015-10-01,1029,365.83,16,22.864375,5,3,3,74.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
65d7ea412761456a9f1878ddd1d1cee6,M,51.0,53000.0,Low,2018-02-26,150,0.0,0,0.0,5,5,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
0fe517e9c3c841518e39be9bf741807a,F,78.0,66000.0,Medium,2017-08-18,342,263.99,15,17.599333333333334,6,5,4,140.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
1e080ee5a39744dcb1f9d98efc23280f,O,60.0,67000.0,Medium,2017-10-04,295,196.0,9,21.77777777777778,5,5,4,125.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
6d66909ef05a413fb279cfd75160d284,M,22.0,57000.0,Medium,2013-12-24,1675,67.91,21,3.233809523809524,6,4,4,141.42857142857142,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
314eb4ef03394eb98b4f784c10fbf915,M,50.0,50000.0,Low,2018-04-25,92,8.2,5,1.64,5,4,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
14f12efd9aa04c009e9bde68d66509e5,F,72.0,108000.0,High,2017-06-16,405,98.12,4,24.53,6,4,2,90.0,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,1
db8e2b2d016b4fcea8ab979a743de3ec,F,78.0,86000.0,High,2017-05-07,445,187.61,8,23.45125,4,4,4,66.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
cac127154bda4f5d98d994ce82a2f7d9,M,59.0,108000.0,High,2015-08-23,1068,161.18,6,26.863333333333333,5,4,3,100.5,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
8862db7534f44d65bd9e6ba75e899a94,F,36.0,50000.0,Low,2016-10-11,653,190.52,15,12.701333333333332,4,2,3,150.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
0a9749f5782748e2933622664a8309af,M,60.0,95000.0,High,2017-10-19,280,176.55,8,22.06875,5,3,3,14.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
285fc1b40f194fafbe95c9cfbc6b3d6f,M,60.0,35000.0,Low,2018-06-28,28,3.83,2,1.915,5,2,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
737789ee6eb143639c8dd7c58ab40253,F,97.0,94000.0,High,2016-08-15,710,258.47,10,25.847,6,4,4,112.8,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
d80ce36710b34270bb543898db2f1882,M,37.0,85000.0,High,2017-12-29,209,86.06,4,21.515,4,4,3,58.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
d10238bffa114193b35f0e4291aef010,M,58.0,79000.0,High,2016-07-08,748,132.56,6,22.093333333333334,6,4,5,137.25,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
add8153f744b485b96901eb9cd066f05,M,75.0,44000.0,Low,2016-07-04,752,169.79,14,12.127857142857142,3,3,3,46.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
d9a756caa65a4c8aa18e393cd83d635c,F,50.0,74000.0,High,2017-10-11,288,0.0,0,0.0,5,5,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
7d7f271652d244f78b97c73cd734c553,M,37.0,98000.0,High,2016-03-24,854,1106.1699999999998,14,79.01214285714285,6,6,4,52.8,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
e061a38b56834564937652a7c2fe75a7,Unknown,55.0,64000.0,Unknown,2015-09-29,1031,35.17,17,2.0688235294117647,6,6,1,36.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",0,1
0e28b22b5f68463baff0f9e4d8353797,M,68.0,52000.0,Low,2016-06-25,761,48.58,20,2.429,6,4,3,96.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
7a33f05f6f0449b0b9df2d6baf7c3652,M,59.0,61000.0,Medium,2018-03-14,134,4.42,1,4.42,5,5,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
0c4823420e2a4d53801e6d71874aaa65,M,62.0,39000.0,Low,2016-11-17,616,94.57,11,8.597272727272728,3,3,3,78.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
6fc4b2ee5d844566aafeaa209fe11de1,M,67.0,97000.0,High,2016-10-23,641,111.65,4,27.9125,5,1,3,176.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
59fbf8362d894ad99ba29f42ac99c07e,F,39.0,37000.0,Low,2017-07-26,365,25.17,13,1.9361538461538463,5,3,1,90.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
3a9a6ee0506c49dcbad7ce26a99cb90d,M,61.0,34000.0,Low,2018-04-17,100,23.47,5,4.694,5,3,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
9d4bc1fd09e64e3abc95fa5ac4360ebe,M,53.0,62000.0,Medium,2018-01-11,196,18.24,6,3.04,3,3,1,150.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
c9d4f7fea926489dafd3f4266df8b915,Unknown,55.0,64000.0,Unknown,2017-06-15,406,38.58,10,3.858,4,3,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
c676b248358f48ac86a47d2fb190ffef,M,50.0,92000.0,High,2016-09-18,676,195.11,8,24.38875,4,3,3,26.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
8eb15bfe6dda4e3b806bcc93703f134e,M,31.0,62000.0,Medium,2018-07-09,17,22.74,5,4.548,5,5,1,48.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
9b06f60a37f74483be79ce9d55600d16,F,22.0,55000.0,Medium,2015-07-31,1091,165.56,11,15.05090909090909,4,2,2,42.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
0578d2389a8f4e4a81f4d2648b85293e,F,49.0,78000.0,High,2017-09-05,324,62.5,3,20.83333333333333,4,2,3,78.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
df8f7838cc6340ca989948d34cfb4f18,M,77.0,97000.0,High,2016-03-11,867,222.78,9,24.75333333333333,5,5,4,129.6,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
4ff459a228be43a5b23d59b12f4cfbe6,M,28.0,31000.0,Low,2018-05-13,74,25.65,4,6.4125,5,4,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
5c6ff1c1f3d04f08a414419119bbcb38,M,22.0,66000.0,Medium,2017-08-23,337,12.0,4,3.0,5,3,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
c7cec6c18caa427f9f82c471ff792318,F,39.0,81000.0,High,2017-07-08,383,165.6,10,16.56,6,5,6,78.85714285714286,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
b367b8304c07429986bc390d4d24c320,M,38.0,92000.0,High,2018-04-30,87,0.0,0,0.0,5,5,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
f31b2421cf974f4d96a1d6afae96e342,M,49.0,68000.0,Medium,2018-01-10,197,65.45,4,16.3625,5,5,3,57.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
